day,strategy_name,interval,total,success,fail
2021-09-15,海龟放量,1,8,0,8
2021-09-15,海龟放量,2,8,0,8
2021-09-15,海龟放量,3,8,0,8
2021-09-15,海龟放量,4,8,0,8
2021-09-15,海龟放量,5,8,0,8
2021-09-15,海龟放量,6,8,0,8
2021-09-15,海龟放量,7,8,0,8
2021-09-15,海龟放量,8,8,0,8
2021-09-15,海龟放量,9,8,0,8
2021-09-15,海龟均线,1,100,8,84
2021-09-15,海龟均线,2,100,14,80
2021-09-15,海龟均线,3,100,18,76
2021-09-15,海龟均线,4,100,12,84
2021-09-15,海龟均线,5,100,6,94
2021-09-15,海龟均线,6,100,2,98
2021-09-15,海龟均线,7,100,2,94
2021-09-15,海龟均线,8,100,0,100
2021-09-15,海龟均线,9,100,0,98
2021-09-15,海龟突破,1,8,0,8
2021-09-15,海龟突破,2,8,2,6
2021-09-15,海龟突破,3,8,2,6
2021-09-15,海龟突破,4,8,2,6
2021-09-15,海龟突破,5,8,0,8
2021-09-15,海龟突破,6,8,0,8
2021-09-15,海龟突破,7,8,0,8
2021-09-15,海龟突破,8,8,0,8
2021-09-15,海龟突破,9,8,0,8
2021-09-15,均线突破,1,6,0,6
2021-09-15,均线突破,2,6,0,6
2021-09-15,均线突破,3,6,0,6
2021-09-15,均线突破,4,6,0,6
2021-09-15,均线突破,5,6,0,6
2021-09-15,均线突破,6,6,0,6
2021-09-15,均线突破,7,6,0,6
2021-09-15,均线突破,8,6,0,6
2021-09-15,均线突破,9,6,0,6
2021-09-15,海龟均线突破,1,4,0,4
2021-09-15,海龟均线突破,2,4,0,4
2021-09-15,海龟均线突破,3,4,0,4
2021-09-15,海龟均线突破,4,4,0,4
2021-09-15,海龟均线突破,5,4,0,4
2021-09-15,海龟均线突破,6,4,0,4
2021-09-15,海龟均线突破,7,4,0,4
2021-09-15,海龟均线突破,8,4,0,4
2021-09-15,海龟均线突破,9,4,0,4
2021-09-16,海龟放量,1,5,0,4
2021-09-16,海龟放量,2,5,1,2
2021-09-16,海龟放量,3,5,0,3
2021-09-16,海龟放量,4,5,1,4
2021-09-16,海龟放量,5,5,1,4
2021-09-16,海龟放量,6,5,1,4
2021-09-16,海龟放量,7,5,1,4
2021-09-16,海龟放量,8,5,1,4
2021-09-16,海龟放量,9,5,1,4
2021-09-16,海龟均线,1,35,5,29
2021-09-16,海龟均线,2,35,12,23
2021-09-16,海龟均线,3,35,7,28
2021-09-16,海龟均线,4,35,2,32
2021-09-16,海龟均线,5,35,1,34
2021-09-16,海龟均线,6,35,1,33
2021-09-16,海龟均线,7,35,0,35
2021-09-16,海龟均线,8,35,0,33
2021-09-16,海龟均线,9,35,0,34
2021-09-16,海龟突破,1,3,0,3
2021-09-16,海龟突破,2,3,0,3
2021-09-16,海龟突破,3,3,0,3
2021-09-16,海龟突破,4,3,0,3
2021-09-16,海龟突破,5,3,0,3
2021-09-16,海龟突破,6,3,0,3
2021-09-16,海龟突破,7,3,0,3
2021-09-16,海龟突破,8,3,0,3
2021-09-16,海龟突破,9,3,0,3
2021-09-16,均线突破,1,3,0,3
2021-09-16,均线突破,2,3,0,3
2021-09-16,均线突破,3,3,0,3
2021-09-16,均线突破,4,3,0,3
2021-09-16,均线突破,5,3,0,3
2021-09-16,均线突破,6,3,0,3
2021-09-16,均线突破,7,3,0,3
2021-09-16,均线突破,8,3,0,3
2021-09-16,均线突破,9,3,0,3
2021-09-16,海龟均线突破,1,2,0,2
2021-09-16,海龟均线突破,2,2,0,2
2021-09-16,海龟均线突破,3,2,0,2
2021-09-16,海龟均线突破,4,2,0,2
2021-09-16,海龟均线突破,5,2,0,2
2021-09-16,海龟均线突破,6,2,0,2
2021-09-16,海龟均线突破,7,2,0,2
2021-09-16,海龟均线突破,8,2,0,2
2021-09-16,海龟均线突破,9,2,0,2
2021-09-22,海龟放量,1,12,3,8
2021-09-22,海龟放量,2,12,4,7
2021-09-22,海龟放量,3,12,1,9
2021-09-22,海龟放量,4,12,4,4
2021-09-22,海龟放量,5,12,3,7
2021-09-22,海龟放量,6,12,3,7
2021-09-22,海龟放量,7,12,3,8
2021-09-22,海龟放量,8,12,1,10
2021-09-22,海龟放量,9,12,0,12
2021-09-22,海龟均线,1,59,17,41
2021-09-22,海龟均线,2,59,11,46
2021-09-22,海龟均线,3,59,4,55
2021-09-22,海龟均线,4,59,5,50
2021-09-22,海龟均线,5,59,4,54
2021-09-22,海龟均线,6,59,4,53
2021-09-22,海龟均线,7,59,6,53
2021-09-22,海龟均线,8,59,3,56
2021-09-22,海龟均线,9,59,4,55
2021-09-22,海龟突破,1,9,1,8
2021-09-22,海龟突破,2,9,0,9
2021-09-22,海龟突破,3,9,0,9
2021-09-22,海龟突破,4,9,2,7
2021-09-22,海龟突破,5,9,1,8
2021-09-22,海龟突破,6,9,1,7
2021-09-22,海龟突破,7,9,0,8
2021-09-22,海龟突破,8,9,0,9
2021-09-22,海龟突破,9,9,0,9
2021-09-22,均线突破,1,5,0,5
2021-09-22,均线突破,2,5,0,5
2021-09-22,均线突破,3,5,0,4
2021-09-22,均线突破,4,5,1,4
2021-09-22,均线突破,5,5,0,5
2021-09-22,均线突破,6,5,0,3
2021-09-22,均线突破,7,5,1,4
2021-09-22,均线突破,8,5,0,4
2021-09-22,均线突破,9,5,1,4
2021-09-22,海龟均线突破,1,4,0,4
2021-09-22,海龟均线突破,2,4,0,4
2021-09-22,海龟均线突破,3,4,0,4
2021-09-22,海龟均线突破,4,4,1,3
2021-09-22,海龟均线突破,5,4,0,4
2021-09-22,海龟均线突破,6,4,0,3
2021-09-22,海龟均线突破,7,4,0,4
2021-09-22,海龟均线突破,8,4,0,4
2021-09-22,海龟均线突破,9,4,0,4
2021-09-23,海龟放量,1,9,1,7
2021-09-23,海龟放量,2,9,0,9
2021-09-23,海龟放量,3,9,3,6
2021-09-23,海龟放量,4,9,1,7
2021-09-23,海龟放量,5,9,1,6
2021-09-23,海龟放量,6,9,1,8
2021-09-23,海龟放量,7,9,0,9
2021-09-23,海龟放量,8,9,0,9
2021-09-23,海龟放量,9,9,0,9
2021-09-23,海龟均线,1,42,5,36
2021-09-23,海龟均线,2,42,4,37
2021-09-23,海龟均线,3,42,5,35
2021-09-23,海龟均线,4,42,2,37
2021-09-23,海龟均线,5,42,7,35
2021-09-23,海龟均线,6,42,3,38
2021-09-23,海龟均线,7,42,4,38
2021-09-23,海龟均线,8,42,3,38
2021-09-23,海龟均线,9,42,2,40
2021-09-23,海龟突破,1,5,0,5
2021-09-23,海龟突破,2,5,0,5
2021-09-23,海龟突破,3,5,1,4
2021-09-23,海龟突破,4,5,0,4
2021-09-23,海龟突破,5,5,0,4
2021-09-23,海龟突破,6,5,0,5
2021-09-23,海龟突破,7,5,0,5
2021-09-23,海龟突破,8,5,0,5
2021-09-23,海龟突破,9,5,0,5
2021-09-23,均线突破,1,2,0,2
2021-09-23,均线突破,2,2,0,2
2021-09-23,均线突破,3,2,1,1
2021-09-23,均线突破,4,2,0,1
2021-09-23,均线突破,5,2,0,1
2021-09-23,均线突破,6,2,0,2
2021-09-23,均线突破,7,2,0,2
2021-09-23,均线突破,8,2,0,2
2021-09-23,均线突破,9,2,0,2
2021-09-23,海龟均线突破,1,2,0,2
2021-09-23,海龟均线突破,2,2,0,2
2021-09-23,海龟均线突破,3,2,1,1
2021-09-23,海龟均线突破,4,2,0,1
2021-09-23,海龟均线突破,5,2,0,1
2021-09-23,海龟均线突破,6,2,0,2
2021-09-23,海龟均线突破,7,2,0,2
2021-09-23,海龟均线突破,8,2,0,2
2021-09-23,海龟均线突破,9,2,0,2
2021-09-27,海龟放量,1,4,0,4
2021-09-27,海龟放量,2,4,0,4
2021-09-27,海龟放量,3,4,0,4
2021-09-27,海龟放量,4,4,0,3
2021-09-27,海龟放量,5,4,1,2
2021-09-27,海龟放量,6,4,1,2
2021-09-27,海龟放量,7,4,2,2
2021-09-27,海龟放量,8,4,2,2
2021-09-27,海龟放量,9,4,2,2
2021-09-27,海龟均线,1,7,1,4
2021-09-27,海龟均线,2,7,0,7
2021-09-27,海龟均线,3,7,1,5
2021-09-27,海龟均线,4,7,3,4
2021-09-27,海龟均线,5,7,2,5
2021-09-27,海龟均线,6,7,2,5
2021-09-27,海龟均线,7,7,2,5
2021-09-27,海龟均线,8,7,1,6
2021-09-27,海龟均线,9,7,1,6
2021-09-27,海龟突破,1,5,0,5
2021-09-27,海龟突破,2,5,0,5
2021-09-27,海龟突破,3,5,0,5
2021-09-27,海龟突破,4,5,0,5
2021-09-27,海龟突破,5,5,0,5
2021-09-27,海龟突破,6,5,0,5
2021-09-27,海龟突破,7,5,0,5
2021-09-27,海龟突破,8,5,0,5
2021-09-27,海龟突破,9,5,0,5
2021-09-27,均线突破,1,6,0,6
2021-09-27,均线突破,2,6,0,6
2021-09-27,均线突破,3,6,0,6
2021-09-27,均线突破,4,6,0,6
2021-09-27,均线突破,5,6,0,6
2021-09-27,均线突破,6,6,0,5
2021-09-27,均线突破,7,6,1,5
2021-09-27,均线突破,8,6,1,5
2021-09-27,均线突破,9,6,1,5
2021-09-27,海龟均线突破,1,1,0,1
2021-09-27,海龟均线突破,2,1,0,1
2021-09-27,海龟均线突破,3,1,0,1
2021-09-27,海龟均线突破,4,1,0,1
2021-09-27,海龟均线突破,5,1,0,1
2021-09-27,海龟均线突破,6,1,0,1
2021-09-27,海龟均线突破,7,1,0,1
2021-09-27,海龟均线突破,8,1,0,1
2021-09-27,海龟均线突破,9,1,0,1
2021-09-28,海龟放量,1,4,1,3
2021-09-28,海龟放量,2,4,1,3
2021-09-28,海龟放量,3,4,1,3
2021-09-28,海龟放量,4,4,1,3
2021-09-28,海龟放量,5,4,1,3
2021-09-28,海龟放量,6,4,1,3
2021-09-28,海龟放量,7,4,1,3
2021-09-28,海龟放量,8,4,1,3
2021-09-28,海龟放量,9,4,1,3
2021-09-28,海龟均线,1,22,1,21
2021-09-28,海龟均线,2,22,3,16
2021-09-28,海龟均线,3,22,3,16
2021-09-28,海龟均线,4,22,3,19
2021-09-28,海龟均线,5,22,3,18
2021-09-28,海龟均线,6,22,1,19
2021-09-28,海龟均线,7,22,2,20
2021-09-28,海龟均线,8,22,2,20
2021-09-28,海龟均线,9,22,2,20
2021-09-28,海龟突破,1,7,0,7
2021-09-28,海龟突破,2,7,0,7
2021-09-28,海龟突破,3,7,0,7
2021-09-28,海龟突破,4,7,0,7
2021-09-28,海龟突破,5,7,0,7
2021-09-28,海龟突破,6,7,0,7
2021-09-28,海龟突破,7,7,0,7
2021-09-28,海龟突破,8,7,0,7
2021-09-28,海龟突破,9,7,0,7
2021-09-28,均线突破,1,1,1,0
2021-09-28,均线突破,2,1,1,0
2021-09-28,均线突破,3,1,1,0
2021-09-28,均线突破,4,1,1,0
2021-09-28,均线突破,5,1,1,0
2021-09-28,均线突破,6,1,1,0
2021-09-28,均线突破,7,1,1,0
2021-09-28,均线突破,8,1,1,0
2021-09-28,均线突破,9,1,1,0
2021-09-29,海龟放量,1,3,1,2
2021-09-29,海龟放量,2,3,1,0
2021-09-29,海龟放量,3,3,1,1
2021-09-29,海龟放量,4,3,1,1
2021-09-29,海龟放量,5,3,2,1
2021-09-29,海龟放量,6,3,0,1
2021-09-29,海龟放量,7,3,1,1
2021-09-29,海龟放量,8,3,1,1
2021-09-29,海龟放量,9,3,2,1
2021-09-29,海龟均线,1,5,0,5
2021-09-29,海龟均线,2,5,0,5
2021-09-29,海龟均线,3,5,0,5
2021-09-29,海龟均线,4,5,0,5
2021-09-29,海龟均线,5,5,0,5
2021-09-29,海龟均线,6,5,0,5
2021-09-29,海龟均线,7,5,0,5
2021-09-29,海龟均线,8,5,0,5
2021-09-29,海龟均线,9,5,0,5
2021-09-29,海龟突破,1,3,0,3
2021-09-29,海龟突破,2,3,0,2
2021-09-29,海龟突破,3,3,1,2
2021-09-29,海龟突破,4,3,1,2
2021-09-29,海龟突破,5,3,1,2
2021-09-29,海龟突破,6,3,0,2
2021-09-29,海龟突破,7,3,1,2
2021-09-29,海龟突破,8,3,1,2
2021-09-29,海龟突破,9,3,1,2
2021-09-29,均线突破,1,1,0,1
2021-09-29,均线突破,2,1,0,0
2021-09-29,均线突破,3,1,1,0
2021-09-29,均线突破,4,1,1,0
2021-09-29,均线突破,5,1,1,0
2021-09-29,均线突破,6,1,0,0
2021-09-29,均线突破,7,1,1,0
2021-09-29,均线突破,8,1,1,0
2021-09-29,均线突破,9,1,1,0
2021-09-29,海龟均线突破,1,1,0,1
2021-09-29,海龟均线突破,2,1,0,0
2021-09-29,海龟均线突破,3,1,1,0
2021-09-29,海龟均线突破,4,1,1,0
2021-09-29,海龟均线突破,5,1,1,0
2021-09-29,海龟均线突破,6,1,0,0
2021-09-29,海龟均线突破,7,1,1,0
2021-09-29,海龟均线突破,8,1,1,0
2021-09-29,海龟均线突破,9,1,1,0
2021-10-18,海龟均线,1,4,1,3
2021-10-18,海龟均线,2,4,1,3
2021-10-18,海龟均线,3,4,1,3
2021-10-18,海龟均线,4,4,1,3
2021-10-18,海龟均线,5,4,1,3
2021-10-18,海龟均线,6,4,1,3
2021-10-18,海龟均线,7,4,1,3
2021-10-18,海龟均线,8,4,1,3
2021-10-18,海龟均线,9,4,1,3
2021-10-18,海龟突破,1,3,0,3
2021-10-18,海龟突破,2,3,0,3
2021-10-18,海龟突破,3,3,1,1
2021-10-18,海龟突破,4,3,1,1
2021-10-18,海龟突破,5,3,2,1
2021-10-18,海龟突破,6,3,2,1
2021-10-18,海龟突破,7,3,2,1
2021-10-18,海龟突破,8,3,2,1
2021-10-18,海龟突破,9,3,1,1
2021-10-19,海龟放量,1,3,0,3
2021-10-19,海龟放量,2,3,0,3
2021-10-19,海龟放量,3,3,0,3
2021-10-19,海龟放量,4,3,0,3
2021-10-19,海龟放量,5,3,0,3
2021-10-19,海龟放量,6,3,0,3
2021-10-19,海龟放量,7,3,0,2
2021-10-19,海龟放量,8,3,0,2
2021-10-19,海龟放量,9,3,0,3
2021-10-19,海龟均线,1,7,2,4
2021-10-19,海龟均线,2,7,3,4
2021-10-19,海龟均线,3,7,2,5
2021-10-19,海龟均线,4,7,3,4
2021-10-19,海龟均线,5,7,3,4
2021-10-19,海龟均线,6,7,3,4
2021-10-19,海龟均线,7,7,1,5
2021-10-19,海龟均线,8,7,2,5
2021-10-19,海龟均线,9,7,2,5
2021-10-19,海龟突破,1,3,0,2
2021-10-19,海龟突破,2,3,0,2
2021-10-19,海龟突破,3,3,1,2
2021-10-19,海龟突破,4,3,1,2
2021-10-19,海龟突破,5,3,0,2
2021-10-19,海龟突破,6,3,0,2
2021-10-19,海龟突破,7,3,0,2
2021-10-19,海龟突破,8,3,0,2
2021-10-19,海龟突破,9,3,0,3
2021-10-19,均线突破,1,1,0,1
2021-10-19,均线突破,2,1,0,0
2021-10-19,均线突破,3,1,0,0
2021-10-19,均线突破,4,1,0,1
2021-10-19,均线突破,5,1,0,0
2021-10-19,均线突破,6,1,0,1
2021-10-19,均线突破,7,1,0,0
2021-10-19,均线突破,8,1,0,1
2021-10-19,均线突破,9,1,1,0
2021-10-21,海龟均线,1,5,0,4
2021-10-21,海龟均线,2,5,1,4
2021-10-21,海龟均线,3,5,1,3
2021-10-21,海龟均线,4,5,1,4
2021-10-21,海龟均线,5,5,1,4
2021-10-21,海龟均线,6,5,1,4
2021-10-21,海龟均线,7,5,1,3
2021-10-21,海龟均线,8,5,2,3
2021-10-21,海龟均线,9,5,2,3
2021-10-21,海龟突破,1,2,0,0
2021-10-21,海龟突破,2,2,1,1
2021-10-21,海龟突破,3,2,1,1
2021-10-21,海龟突破,4,2,1,1
2021-10-21,海龟突破,5,2,1,1
2021-10-21,海龟突破,6,2,1,1
2021-10-21,海龟突破,7,2,1,1
2021-10-21,海龟突破,8,2,1,1
2021-10-21,海龟突破,9,2,1,1
2021-10-26,海龟放量,1,1,0,0
2021-10-26,海龟放量,2,1,0,0
2021-10-26,海龟放量,3,1,0,1
2021-10-26,海龟放量,4,1,0,1
2021-10-26,海龟放量,5,1,0,1
2021-10-26,海龟放量,6,1,0,1
2021-10-26,海龟放量,7,1,0,1
2021-10-26,海龟放量,8,1,0,1
2021-10-26,海龟放量,9,1,0,1
2021-10-26,海龟均线,1,11,5,5
2021-10-26,海龟均线,2,11,3,7
2021-10-26,海龟均线,3,11,4,7
2021-10-26,海龟均线,4,11,4,5
2021-10-26,海龟均线,5,11,3,7
2021-10-26,海龟均线,6,11,4,7
2021-10-26,海龟均线,7,11,5,6
2021-10-26,海龟均线,8,11,3,6
2021-10-26,海龟均线,9,11,4,7
2021-10-26,海龟突破,1,2,0,2
2021-10-26,海龟突破,2,2,0,2
2021-10-26,海龟突破,3,2,0,1
2021-10-26,海龟突破,4,2,0,1
2021-10-26,海龟突破,5,2,0,1
2021-10-26,海龟突破,6,2,0,2
2021-10-26,海龟突破,7,2,0,1
2021-10-26,海龟突破,8,2,1,1
2021-10-26,海龟突破,9,2,1,1
2021-10-26,均线突破,1,1,0,0
2021-10-26,均线突破,2,1,0,1
2021-10-26,均线突破,3,1,0,0
2021-10-26,均线突破,4,1,1,0
2021-10-26,均线突破,5,1,1,0
2021-10-26,均线突破,6,1,1,0
2021-10-26,均线突破,7,1,1,0
2021-10-26,均线突破,8,1,1,0
2021-10-26,均线突破,9,1,1,0
2021-10-27,海龟放量,1,1,0,1
2021-10-27,海龟放量,2,1,0,1
2021-10-27,海龟放量,3,1,0,1
2021-10-27,海龟放量,4,1,0,1
2021-10-27,海龟放量,5,1,0,1
2021-10-27,海龟放量,6,1,0,1
2021-10-27,海龟放量,7,1,0,1
2021-10-27,海龟放量,8,1,0,1
2021-10-27,海龟放量,9,1,0,1
2021-10-27,海龟均线,1,14,3,11
2021-10-27,海龟均线,2,14,4,10
2021-10-27,海龟均线,3,14,2,12
2021-10-27,海龟均线,4,14,2,12
2021-10-27,海龟均线,5,14,2,12
2021-10-27,海龟均线,6,14,2,11
2021-10-27,海龟均线,7,14,2,11
2021-10-27,海龟均线,8,14,3,11
2021-10-27,海龟均线,9,14,3,11
2021-10-27,海龟突破,1,1,0,1
2021-10-27,海龟突破,2,1,0,1
2021-10-27,海龟突破,3,1,0,1
2021-10-27,海龟突破,4,1,0,1
2021-10-27,海龟突破,5,1,0,1
2021-10-27,海龟突破,6,1,0,1
2021-10-27,海龟突破,7,1,0,1
2021-10-27,海龟突破,8,1,0,1
2021-10-27,海龟突破,9,1,0,1
2021-10-31,海龟放量,1,10,0,10
2021-10-31,海龟放量,2,10,0,10
2021-10-31,海龟放量,3,10,0,10
2021-10-31,海龟放量,4,10,0,10
2021-10-31,海龟放量,5,10,0,10
2021-10-31,海龟放量,6,10,0,10
2021-10-31,海龟放量,7,10,0,10
2021-10-31,海龟放量,8,10,0,10
2021-10-31,海龟放量,9,10,0,10
2021-10-31,海龟均线,1,18,0,18
2021-10-31,海龟均线,2,18,0,18
2021-10-31,海龟均线,3,18,0,18
2021-10-31,海龟均线,4,18,0,18
2021-10-31,海龟均线,5,18,0,18
2021-10-31,海龟均线,6,18,0,18
2021-10-31,海龟均线,7,18,0,18
2021-10-31,海龟均线,8,18,0,18
2021-10-31,海龟均线,9,18,0,18
2021-10-31,海龟突破,1,9,0,9
2021-10-31,海龟突破,2,9,0,9
2021-10-31,海龟突破,3,9,0,9
2021-10-31,海龟突破,4,9,0,9
2021-10-31,海龟突破,5,9,0,9
2021-10-31,海龟突破,6,9,0,9
2021-10-31,海龟突破,7,9,0,9
2021-10-31,海龟突破,8,9,0,9
2021-10-31,海龟突破,9,9,0,9
2021-11-01,海龟放量,1,13,2,9
2021-11-01,海龟放量,2,13,1,11
2021-11-01,海龟放量,3,13,3,9
2021-11-01,海龟放量,4,13,1,8
2021-11-01,海龟放量,5,13,1,11
2021-11-01,海龟放量,6,13,1,11
2021-11-01,海龟放量,7,13,1,11
2021-11-01,海龟放量,8,13,1,11
2021-11-01,海龟放量,9,13,3,10
2021-11-01,海龟均线,1,65,11,50
2021-11-01,海龟均线,2,65,11,52
2021-11-01,海龟均线,3,65,14,48
2021-11-01,海龟均线,4,65,11,51
2021-11-01,海龟均线,5,65,10,48
2021-11-01,海龟均线,6,65,14,48
2021-11-01,海龟均线,7,65,14,49
2021-11-01,海龟均线,8,65,14,49
2021-11-01,海龟均线,9,65,18,47
2021-11-01,海龟突破,1,12,1,8
2021-11-01,海龟突破,2,12,1,11
2021-11-01,海龟突破,3,12,1,9
2021-11-01,海龟突破,4,12,2,7
2021-11-01,海龟突破,5,12,3,9
2021-11-01,海龟突破,6,12,1,9
2021-11-01,海龟突破,7,12,2,9
2021-11-01,海龟突破,8,12,2,9
2021-11-01,海龟突破,9,12,3,9
2021-11-01,均线突破,1,4,0,3
2021-11-01,均线突破,2,4,0,3
2021-11-01,均线突破,3,4,0,2
2021-11-01,均线突破,4,4,0,2
2021-11-01,均线突破,5,4,0,4
2021-11-01,均线突破,6,4,0,4
2021-11-01,均线突破,7,4,0,3
2021-11-01,均线突破,8,4,0,3
2021-11-01,均线突破,9,4,1,3
2021-11-01,海龟均线突破,1,3,0,2
2021-11-01,海龟均线突破,2,3,0,3
2021-11-01,海龟均线突破,3,3,0,2
2021-11-01,海龟均线突破,4,3,0,1
2021-11-01,海龟均线突破,5,3,0,3
2021-11-01,海龟均线突破,6,3,0,3
2021-11-01,海龟均线突破,7,3,0,2
2021-11-01,海龟均线突破,8,3,0,2
2021-11-01,海龟均线突破,9,3,1,2
2021-11-02,海龟放量,1,11,2,9
2021-11-02,海龟放量,2,11,2,6
2021-11-02,海龟放量,3,11,1,9
2021-11-02,海龟放量,4,11,0,10
2021-11-02,海龟放量,5,11,1,7
2021-11-02,海龟放量,6,11,1,7
2021-11-02,海龟放量,7,11,2,6
2021-11-02,海龟放量,8,11,3,6
2021-11-02,海龟放量,9,11,1,6
2021-11-02,海龟均线,1,45,7,33
2021-11-02,海龟均线,2,45,12,29
2021-11-02,海龟均线,3,45,9,34
2021-11-02,海龟均线,4,45,10,33
2021-11-02,海龟均线,5,45,11,34
2021-11-02,海龟均线,6,45,10,33
2021-11-02,海龟均线,7,45,10,33
2021-11-02,海龟均线,8,45,14,31
2021-11-02,海龟均线,9,45,12,32
2021-11-02,海龟突破,1,12,0,12
2021-11-02,海龟突破,2,12,3,7
2021-11-02,海龟突破,3,12,2,9
2021-11-02,海龟突破,4,12,2,10
2021-11-02,海龟突破,5,12,2,10
2021-11-02,海龟突破,6,12,2,9
2021-11-02,海龟突破,7,12,3,7
2021-11-02,海龟突破,8,12,4,7
2021-11-02,海龟突破,9,12,3,7
2021-11-02,均线突破,1,6,0,6
2021-11-02,均线突破,2,6,0,5
2021-11-02,均线突破,3,6,0,6
2021-11-02,均线突破,4,6,0,5
2021-11-02,均线突破,5,6,0,5
2021-11-02,均线突破,6,6,0,4
2021-11-02,均线突破,7,6,2,3
2021-11-02,均线突破,8,6,1,3
2021-11-02,均线突破,9,6,0,3
2021-11-02,海龟均线突破,1,5,0,5
2021-11-02,海龟均线突破,2,5,0,4
2021-11-02,海龟均线突破,3,5,0,5
2021-11-02,海龟均线突破,4,5,0,5
2021-11-02,海龟均线突破,5,5,0,5
2021-11-02,海龟均线突破,6,5,0,4
2021-11-02,海龟均线突破,7,5,1,3
2021-11-02,海龟均线突破,8,5,1,3
2021-11-02,海龟均线突破,9,5,0,3
2021-11-03,海龟放量,1,2,1,1
2021-11-03,海龟放量,2,2,1,1
2021-11-03,海龟放量,3,2,1,1
2021-11-03,海龟放量,4,2,1,1
2021-11-03,海龟放量,5,2,1,1
2021-11-03,海龟放量,6,2,1,1
2021-11-03,海龟放量,7,2,1,1
2021-11-03,海龟放量,8,2,1,1
2021-11-03,海龟放量,9,2,1,1
2021-11-03,海龟均线,1,29,11,14
2021-11-03,海龟均线,2,29,9,20
2021-11-03,海龟均线,3,29,8,20
2021-11-03,海龟均线,4,29,9,18
2021-11-03,海龟均线,5,29,8,20
2021-11-03,海龟均线,6,29,7,20
2021-11-03,海龟均线,7,29,10,18
2021-11-03,海龟均线,8,29,8,19
2021-11-03,海龟均线,9,29,7,21
2021-11-03,海龟突破,1,4,0,4
2021-11-03,海龟突破,2,4,0,4
2021-11-03,海龟突破,3,4,0,4
2021-11-03,海龟突破,4,4,0,4
2021-11-03,海龟突破,5,4,0,4
2021-11-03,海龟突破,6,4,0,4
2021-11-03,海龟突破,7,4,0,4
2021-11-03,海龟突破,8,4,0,4
2021-11-03,海龟突破,9,4,0,4
2021-11-03,均线突破,1,1,0,1
2021-11-03,均线突破,2,1,0,1
2021-11-03,均线突破,3,1,0,1
2021-11-03,均线突破,4,1,0,1
2021-11-03,均线突破,5,1,0,1
2021-11-03,均线突破,6,1,0,1
2021-11-03,均线突破,7,1,0,1
2021-11-03,均线突破,8,1,0,1
2021-11-03,均线突破,9,1,0,1
2021-11-03,海龟均线突破,1,1,0,1
2021-11-03,海龟均线突破,2,1,0,1
2021-11-03,海龟均线突破,3,1,0,1
2021-11-03,海龟均线突破,4,1,0,1
2021-11-03,海龟均线突破,5,1,0,1
2021-11-03,海龟均线突破,6,1,0,1
2021-11-03,海龟均线突破,7,1,0,1
2021-11-03,海龟均线突破,8,1,0,1
2021-11-03,海龟均线突破,9,1,0,1
2021-11-04,海龟放量,1,2,0,2
2021-11-04,海龟放量,2,2,0,2
2021-11-04,海龟放量,3,2,0,2
2021-11-04,海龟放量,4,2,0,2
2021-11-04,海龟放量,5,2,0,2
2021-11-04,海龟放量,6,2,0,2
2021-11-04,海龟放量,7,2,0,2
2021-11-04,海龟放量,8,2,0,2
2021-11-04,海龟放量,9,2,0,2
2021-11-04,海龟均线,1,78,3,69
2021-11-04,海龟均线,2,78,3,68
2021-11-04,海龟均线,3,78,11,61
2021-11-04,海龟均线,4,78,9,63
2021-11-04,海龟均线,5,78,16,61
2021-11-04,海龟均线,6,78,20,54
2021-11-04,海龟均线,7,78,18,58
2021-11-04,海龟均线,8,78,18,57
2021-11-04,海龟均线,9,78,21,57
2021-11-04,海龟突破,1,10,0,8
2021-11-04,海龟突破,2,10,0,9
2021-11-04,海龟突破,3,10,0,9
2021-11-04,海龟突破,4,10,0,9
2021-11-04,海龟突破,5,10,1,7
2021-11-04,海龟突破,6,10,1,8
2021-11-04,海龟突破,7,10,1,8
2021-11-04,海龟突破,8,10,1,8
2021-11-04,海龟突破,9,10,2,8
2021-11-04,均线突破,1,1,0,1
2021-11-04,均线突破,2,1,0,1
2021-11-04,均线突破,3,1,0,1
2021-11-04,均线突破,4,1,0,1
2021-11-04,均线突破,5,1,0,1
2021-11-04,均线突破,6,1,0,1
2021-11-04,均线突破,7,1,0,1
2021-11-04,均线突破,8,1,0,1
2021-11-04,均线突破,9,1,0,1
2021-11-04,海龟均线突破,1,1,0,1
2021-11-04,海龟均线突破,2,1,0,1
2021-11-04,海龟均线突破,3,1,0,1
2021-11-04,海龟均线突破,4,1,0,1
2021-11-04,海龟均线突破,5,1,0,1
2021-11-04,海龟均线突破,6,1,0,1
2021-11-04,海龟均线突破,7,1,0,1
2021-11-04,海龟均线突破,8,1,0,1
2021-11-04,海龟均线突破,9,1,0,1
2021-11-05,海龟放量,1,6,0,5
2021-11-05,海龟放量,2,6,0,6
2021-11-05,海龟放量,3,6,0,6
2021-11-05,海龟放量,4,6,0,6
2021-11-05,海龟放量,5,6,0,6
2021-11-05,海龟放量,6,6,0,6
2021-11-05,海龟放量,7,6,0,6
2021-11-05,海龟放量,8,6,0,6
2021-11-05,海龟放量,9,6,0,6
2021-11-05,海龟均线,1,35,2,29
2021-11-05,海龟均线,2,35,5,30
2021-11-05,海龟均线,3,35,5,28
2021-11-05,海龟均线,4,35,6,27
2021-11-05,海龟均线,5,35,7,28
