
******************************"海龟交易法则-开始"******************************
股票('002400', '省广集团', 825035.460609) 突破日期：2023-03-15
股票('002389', '航天彩虹', 2050917.837401) 突破日期：2023-03-03
股票('002378', '章源钨业', 795172.205994) 突破日期：2023-02-28
股票('002373', '千方科技', 1663317.704811) 突破日期：2023-03-13
股票('002353', '杰瑞股份', 1912266.118224) 突破日期：2023-03-07
股票('002351', '漫步者', 541098.107) 突破日期：2023-03-07
股票('002307', '北新路桥', 596793.802199) 突破日期：2023-03-15
股票('002302', '西部建设', 1040179.946496) 突破日期：2023-03-15
股票('002301', '齐心集团', 552852.47171) 突破日期：2023-03-15
股票('002299', '圣农发展', 2954096.639852) 突破日期：2023-03-06
股票('002291', '遥望科技', 1119748.982786) 突破日期：2023-03-08
股票('002287', '奇正藏药', 1409497.809432) 突破日期：2023-02-28
股票('002275', '桂林三金', 846035.212048) 突破日期：2023-03-13
股票('002238', '天威视讯', 623588.46732) 突破日期：2023-03-01
股票('002234', '民和股份', 556106.74413) 突破日期：2023-03-06
股票('002232', '启明信息', 601383.32576) 突破日期：2023-02-24
股票('002222', '福晶科技', 808200.096732) 突破日期：2023-03-10
股票('002219', '新里程', 1708987.81024) 突破日期：2023-02-28
股票('002217', '合力泰', 842617.414121) 突破日期：2023-02-28
股票('002201', '正威新材', 739986.704306) 突破日期：2023-03-08
股票('002197', '证通电子', 578086.158084) 突破日期：2023-02-24
股票('002190', '成飞集成', 832969.534446) 突破日期：2023-03-03
股票('002181', '粤 传 媒', 588786.022968) 突破日期：2023-03-01
股票('002174', '游族网络', 999194.303513) 突破日期：2023-03-02
股票('002153', '石基信息', 1943854.31636) 突破日期：2023-03-13
股票('002152', '广电运通', 2799846.828264) 突破日期：2023-03-01
股票('002149', '西部材料', 745876.810672) 突破日期：2023-02-24
股票('002116', '中国海诚', 512177.42922) 突破日期：2023-03-02
股票('002100', '天康生物', 1151148.3326) 突破日期：2023-03-14
